"_col0","avg_lifespan_minutes","num_users","edits","objects"
"2014-01-30 00:00:00.000","108425.5","1","2","2"
"2013-01-17 00:00:00.000","210316.83333333334","1","6","5"
"2018-03-26 00:00:00.000",,"1","8","8"
"2018-06-10 00:00:00.000",,"1","2","2"
"2015-05-20 00:00:00.000","397040.0","3","40","39"
"2010-03-01 00:00:00.000","2844.0","1","10","10"
"2017-07-28 00:00:00.000","128865.16666666667","1","36","36"
"2017-05-06 00:00:00.000",,"1","9","9"
"2011-05-03 00:00:00.000","63362.0","1","1","1"
"2013-05-28 00:00:00.000","236968.0","1","2","2"
"2013-05-08 00:00:00.000","265539.5","1","5","5"
"2015-07-10 00:00:00.000","466418.5","2","6","6"
"2017-04-22 00:00:00.000",,"1","3","3"
"2016-02-20 00:00:00.000",,"1","2","2"
"2019-03-09 00:00:00.000",,"1","1","1"
"2013-05-21 00:00:00.000","651153.6666666666","1","8","8"
"2017-03-10 00:00:00.000","898912.3333333334","1","12","12"
"2013-04-24 00:00:00.000","419735.0","1","7","7"
"2015-04-30 00:00:00.000","669770.0","1","9","9"
"2018-07-20 00:00:00.000",,"1","5","5"
"2014-01-01 00:00:00.000","404.0","2","2","1"
"2015-05-01 00:00:00.000","754537.0","1","5","5"
"2016-05-12 00:00:00.000","7588.0","1","3","3"
"2018-07-01 00:00:00.000",,"1","1","1"
"2011-03-21 00:00:00.000","1190474.857142857","1","7","7"
"2019-03-03 00:00:00.000","22852.5","1","2","1"
"2011-01-17 00:00:00.000","42036.82716049383","2","81","81"
"2014-04-24 00:00:00.000","25536.944444444445","2","22","21"
"2015-05-14 00:00:00.000","423244.2","3","144","144"
"2017-07-21 00:00:00.000",,"2","75","75"
"2013-03-06 00:00:00.000","356777.0","1","1","1"
"2016-02-19 00:00:00.000",,"2","4","4"
"2017-02-11 00:00:00.000",,"1","1","1"
"2019-05-04 00:00:00.000",,"1","1","1"
"2017-09-13 00:00:00.000","1650.0714285714287","1","106","104"
"2014-12-01 00:00:00.000",,"1","1","1"
"2016-11-22 00:00:00.000","419407.1666666667","2","548","547"
"2018-11-21 00:00:00.000","7342.897959183673","2","57","31"
"2014-07-28 00:00:00.000","927495.0","1","3","3"
"2014-08-10 00:00:00.000","609919.75","1","5","4"
"2018-10-09 00:00:00.000","200866.0","1","3","3"
"2011-10-27 00:00:00.000","1086050.7857142857","1","16","16"
"2017-09-26 00:00:00.000",,"1","3","3"
"2014-10-12 00:00:00.000","1.0","1","3","2"
"2017-10-17 00:00:00.000","54193.5","1","4","4"
"2017-10-09 00:00:00.000",,"1","2","2"
"2008-07-30 00:00:00.000","1006416.0","1","1","1"
"2016-12-26 00:00:00.000",,"1","1","1"
"2015-09-29 00:00:00.000",,"1","1","1"
"2016-12-05 00:00:00.000",,"1","1","1"
"2016-10-24 00:00:00.000",,"1","1","1"
"2017-10-03 00:00:00.000","1545.0","1","17","17"
"2019-02-07 00:00:00.000","18243.11111111111","2","17","17"
"2013-12-01 00:00:00.000","254717.0","2","4","4"
"2017-12-05 00:00:00.000","96.0","1","6","3"
"2015-07-21 00:00:00.000","1520660.0","2","3","3"
"2010-10-28 00:00:00.000","205355.0","1","1","1"
"2013-03-13 00:00:00.000","253544.5","1","30","30"
"2012-06-04 00:00:00.000","730673.25","1","19","19"
"2015-05-13 00:00:00.000","396030.75","1","8","8"
"2008-11-15 00:00:00.000",,"1","171","171"
"2011-03-20 00:00:00.000","691574.3812154696","2","186","171"
"2013-02-27 00:00:00.000","316420.625","1","24","23"
"2012-03-12 00:00:00.000","419723.16","1","29","29"
"2017-05-19 00:00:00.000",,"1","6","6"
"2013-05-14 00:00:00.000","318754.25","1","5","5"
"2011-03-01 00:00:00.000","917408.0","1","4","4"
"2015-02-27 00:00:00.000","2130466.0","1","3","3"
"2011-02-28 00:00:00.000","1417917.0","1","2","2"
"2016-04-29 00:00:00.000",,"1","1","1"
"2015-07-02 00:00:00.000","196589.0","1","1","1"
"2017-02-24 00:00:00.000","707723.0","1","1","1"
"2016-05-13 00:00:00.000","692474.0","1","2","2"
"2018-03-10 00:00:00.000",,"2","2","2"
"2013-03-05 00:00:00.000",,"1","2","2"
"2018-03-25 00:00:00.000","19.0","2","61","57"
"2013-06-13 00:00:00.000","211062.7037037037","1","55","55"
"2013-04-11 00:00:00.000","303578.3","1","12","12"
"2011-02-15 00:00:00.000","985481.9411764706","1","17","17"
"2015-01-31 00:00:00.000","151569.8125","1","87","81"
"2013-01-24 00:00:00.000","535411.1666666666","1","6","4"
"2013-04-10 00:00:00.000","718327.3333333334","1","3","2"
"2013-04-04 00:00:00.000","389013.25","1","4","4"
"2015-03-21 00:00:00.000","115020.0","1","2","2"
"2019-05-27 00:00:00.000",,"1","2","2"
"2016-06-11 00:00:00.000","315005.0","2","2","2"
"2011-03-30 00:00:00.000","1019157.328125","1","66","66"
"2011-02-01 00:00:00.000","493814.3157894737","1","20","20"
"2013-06-07 00:00:00.000","223053.22222222222","1","10","10"
"2015-04-24 00:00:00.000","268001.73913043475","12","123","107"
"2010-04-26 00:00:00.000","296767.08","1","53","53"
"2017-05-29 00:00:00.000",,"1","13","13"
"2013-06-06 00:00:00.000","242361.23529411765","1","17","17"
"2014-04-04 00:00:00.000","1083264.0","2","3","3"
"2016-06-04 00:00:00.000",,"1","1","1"
"2015-04-17 00:00:00.000","12857.0","1","6","6"
"2017-04-08 00:00:00.000","927175.0","1","3","3"
"2015-05-23 00:00:00.000","1912041.0","1","3","3"
"2019-05-14 00:00:00.000",,"1","1","1"
"2016-01-23 00:00:00.000","268861.6","8","29","24"
"2009-12-01 00:00:00.000","127195.0","1","2","2"
"2017-05-28 00:00:00.000","544910.0","1","1","1"
"2009-01-27 00:00:00.000","747255.0","1","1","1"
"2011-10-08 00:00:00.000","1046879.2","1","5","5"
"2017-09-20 00:00:00.000","404744.0","2","34","34"
"2018-10-02 00:00:00.000","3837.909090909091","8","37","28"
"2014-12-08 00:00:00.000",,"1","8","8"
"2018-02-07 00:00:00.000","372999.0","1","3","3"
"2017-09-27 00:00:00.000",,"1","1","1"
"2016-10-10 00:00:00.000","540362.5","2","5","5"
"2013-12-15 00:00:00.000","163951.0","1","2","2"
"2013-08-13 00:00:00.000","164236.35714285713","1","42","42"
"2013-11-20 00:00:00.000","738031.5901639344","4","186","186"
"2014-12-10 00:00:00.000","628575.0","1","9","9"
"2014-07-30 00:00:00.000","489605.8181818182","1","21","21"
"2014-07-16 00:00:00.000",,"1","1","1"
"2014-12-16 00:00:00.000","483999.25","2","30","23"
"2015-07-23 00:00:00.000","1119833.5","1","4","4"
"2014-09-11 00:00:00.000","330058.0","1","3","3"
"2014-11-20 00:00:00.000","351639.0","2","4","4"
"2016-12-22 00:00:00.000","1087056.0","1","2","2"
"2015-07-17 00:00:00.000","810705.0","1","1","1"
"2013-11-27 00:00:00.000","1060024.3333333333","2","42","42"
"2016-12-02 00:00:00.000",,"2","7","7"
"2019-02-02 00:00:00.000","85334.5","1","2","2"
"2016-12-01 00:00:00.000","627207.0","1","1","1"
"2017-09-23 00:00:00.000",,"1","5","5"
"2016-09-09 00:00:00.000","1230816.0","1","3","3"
"2014-09-24 00:00:00.000",,"1","1","1"
"2017-09-02 00:00:00.000",,"1","1","1"
"2013-06-19 00:00:00.000","340234.5","1","2","2"
"2013-11-12 00:00:00.000","122269.3986784141","19","2094","1971"
"2013-07-15 00:00:00.000","285647.48062015505","1","154","140"
"2015-12-01 00:00:00.000","553972.0","1","82","79"
"2018-11-23 00:00:00.000","113427.35714285714","2","20","20"
"2014-11-05 00:00:00.000","304406.81481481483","1","27","27"
"2015-08-27 00:00:00.000","1057503.2666666666","1","30","30"
"2014-09-03 00:00:00.000",,"1","1","1"
"2018-01-26 00:00:00.000",,"1","4","4"
"2013-11-26 00:00:00.000",,"1","1","1"
"2018-11-16 00:00:00.000",,"1","2","2"
"2017-10-14 00:00:00.000","23899.0","1","126","126"
"2017-10-08 00:00:00.000","199079.5","1","156","156"
"2011-10-04 00:00:00.000","607671.84","1","31","30"
"2011-08-16 00:00:00.000","933148.506849315","1","73","73"
"2016-12-03 00:00:00.000",,"1","7","7"
"2013-08-21 00:00:00.000","118262.0","1","1","1"
"2015-07-31 00:00:00.000","609303.0","2","6","6"
"2016-12-16 00:00:00.000",,"2","3","3"
"2018-12-03 00:00:00.000",,"1","1","1"
"2018-01-05 00:00:00.000","548888.0","2","20","20"
"2013-11-25 00:00:00.000","762305.6","1","168","168"
"2013-06-25 00:00:00.000","192694.70967741936","1","31","31"
"2016-11-17 00:00:00.000","1.0","1","56","47"
"2018-11-22 00:00:00.000","8.076923076923077","2","52","26"
"2017-09-07 00:00:00.000","5849.166666666667","1","25","25"
"2009-09-26 00:00:00.000","237212.36363636365","1","11","8"
"2013-12-09 00:00:00.000",,"1","2","2"
"2016-11-23 00:00:00.000",,"1","1","1"
"2014-09-30 00:00:00.000","95681.0","1","1","1"
"2018-01-12 00:00:00.000",,"1","1","1"
"2012-09-11 00:00:00.000","496924.8369565217","1","96","96"
"2017-09-01 00:00:00.000","51300.05263157895","3","212","201"
"2017-09-14 00:00:00.000",,"1","61","61"
"2018-01-19 00:00:00.000",,"1","3","3"
"2014-12-09 00:00:00.000","744352.75","1","41","41"
"2013-11-19 00:00:00.000","8766.0","1","1","1"
"2010-07-24 00:00:00.000","171498.0","1","2","2"
"2015-11-24 00:00:00.000","3161.0","1","1","1"
"2016-11-03 00:00:00.000",,"1","1","1"
"2008-07-18 00:00:00.000","361296.0","1","3","3"
"2012-09-17 00:00:00.000","609518.0","1","1","1"
"2014-09-23 00:00:00.000","1.0","1","3","2"
"2017-11-17 00:00:00.000",,"1","1","1"
"2017-09-15 00:00:00.000","71630.94117647059","2","255","254"
"2015-07-14 00:00:00.000","856098.5","2","12","12"
"2014-11-12 00:00:00.000","251401.0","1","4","4"
"2016-09-21 00:00:00.000","401163.0","1","2","2"
"2019-01-12 00:00:00.000",,"1","4","4"
"2014-11-18 00:00:00.000","296216.1666666667","1","6","6"
"2012-11-19 00:00:00.000","366448.75","1","4","4"
"2017-09-28 00:00:00.000","41031.0","1","11","11"
"2015-09-09 00:00:00.000",,"1","1","1"
"2017-11-23 00:00:00.000",,"1","2","2"
"2017-01-19 00:00:00.000","732758.0","1","5","5"
"2013-07-03 00:00:00.000","139228.0","1","4","3"
"2012-07-22 00:00:00.000","184455.0","1","1","1"
"2016-09-01 00:00:00.000","773621.0","2","2","2"
"2008-07-19 00:00:00.000","417662.0","1","3","3"
"2016-09-08 00:00:00.000",,"1","1","1"
"2014-10-22 00:00:00.000","300076.0","1","5","5"
"2010-06-07 00:00:00.000","341510.0","1","2","2"
"2013-12-05 00:00:00.000","1081894.0","1","2","2"
"2013-12-12 00:00:00.000","719221.0","1","1","1"
"2013-10-30 00:00:00.000","14644.0","1","1","1"
"2018-10-14 00:00:00.000",,"1","4","4"
"2018-12-29 00:00:00.000",,"1","1","1"
"2016-12-09 00:00:00.000",,"1","1","1"
"2007-08-24 00:00:00.000","645880.25","1","164","164"
"2018-10-01 00:00:00.000",,"4","7","7"
"2017-12-03 00:00:00.000","126674.0","1","33","33"
"2019-02-24 00:00:00.000","99086.0","1","1","1"
"2016-08-12 00:00:00.000",,"1","1","1"
"2016-08-06 00:00:00.000","294057.5","2","2","1"
"2018-02-10 00:00:00.000",,"1","1","1"
